"order_id","total"
91277,"1054.16"
91277,"1155.03"
91277,"770.64"
91278,"1233.60"
91279,"577.06"
91280,"1050.23"
91280,"728.89"
91280,"765.76"
91280,"645.57"
91281,"186.38"
91281,"954.47"
91281,"1180.00"
91281,"88.72"
91281,"503.00"
91282,"457.30"
91282,"585.02"
91283,"32.43"
91283,"114.50"
91283,"777.94"
91283,"229.16"
91283,"707.20"
91284,"23.88"
91284,"886.08"
91284,"202.47"
91285,"21.94"
91286,"917.33"
91286,"1183.00"
91287,"707.76"
91287,"761.35"
91287,"772.42"
91289,"270.76"
91289,"111.33"
91289,"231.09"
91289,"473.43"
91289,"392.33"
91290,"22.08"
91290,"694.85"
91291,"627.80"
91291,"390.86"
91291,"737.09"
91291,"512.34"
91292,"866.81"
91292,"703.53"
91292,"413.98"
91292,"483.96"
91293,"80.49"
91293,"1177.45"
91294,"906.92"
91294,"1002.63"
91295,"460.59"
91295,"842.18"
91295,"660.92"
91295,"748.06"
91296,"387.61"
91296,"1037.74"
91296,"1134.64"
91296,"30.46"
91297,"1144.56"
91297,"754.01"
91298,"6.91"
91298,"1061.90"
91298,"1359.36"
91300,"1113.25"
91300,"507.53"
91300,"57.75"
91300,"361.62"
91301,"979.46"
91301,"761.98"
91301,"801.77"
91301,"1383.02"
91301,"767.06"
91302,"900.00"
91302,"971.55"
91303,"950.98"
91303,"692.58"
91304,"65.43"
91304,"504.23"
91304,"939.25"
91305,"732.21"
91305,"932.75"
91306,"1043.68"
91306,"1065.90"
91306,"946.16"
91306,"1232.69"
91307,"232.17"
91307,"265.17"
91307,"1189.09"
91308,"203.28"
91308,"222.26"
91308,"1079.77"
91308,"1327.64"
91309,"937.52"
91309,"898.91"
91310,"1135.81"
91310,"1065.15"
91310,"1065.43"
91312,"141.88"
91312,"1127.14"
91312,"743.18"
91312,"922.10"
91312,"189.90"
91313,"1374.47"
91313,"65.98"
91313,"163.65"
91314,"1210.68"
91315,"221.44"
91315,"1398.26"
91315,"108.10"
91315,"420.31"
91315,"503.38"
91315,"98.18"
91316,"246.91"
91316,"476.56"
91316,"923.99"
91317,"716.78"
91317,"993.61"
91318,"129.11"
91318,"1249.62"
91318,"266.83"
91318,"801.74"
91318,"1050.30"
91319,"433.55"
91319,"194.11"
91319,"1136.52"
91319,"552.95"
91320,"874.55"
91320,"293.06"
91321,"459.59"
91321,"897.38"
91322,"218.12"
91322,"608.09"
91322,"1064.33"
91323,"1048.01"
91324,"554.60"
91324,"178.30"
91324,"670.35"
91324,"1196.55"
91324,"1154.42"
91325,"1029.47"
91325,"983.21"
91325,"257.33"
91326,"181.36"
91327,"606.26"
91327,"168.97"
91327,"1018.50"
91328,"492.68"
91328,"1034.51"
91328,"1190.54"
91329,"201.47"
91329,"350.68"
91330,"1179.84"
91330,"1004.24"
91330,"306.81"
91330,"6.25"
91330,"818.80"
91331,"904.14"
91332,"1235.83"
91333,"1323.93"
91334,"694.36"
91335,"1096.22"
91335,"541.62"
91335,"556.53"
91335,"948.91"
91335,"119.50"
91335,"840.38"
91335,"811.32"
91336,"1214.23"
91336,"151.05"
91336,"1133.18"
91336,"1036.40"
91336,"483.23"
91336,"268.76"
91336,"1224.31"
91336,"388.99"
91337,"307.43"
91337,"627.67"
91337,"728.10"
91337,"1185.75"
91337,"853.26"
91337,"1025.16"
91337,"1041.12"
91337,"382.41"
91337,"21.91"
91338,"853.16"
91338,"426.86"
91338,"1158.58"
91338,"616.77"
91338,"1189.04"
91338,"642.39"
91339,"718.68"
91339,"639.70"
91340,"1141.42"
91340,"1003.58"
91341,"1132.41"
91341,"926.26"
91341,"1041.88"
91342,"756.48"
91342,"1274.29"
91343,"531.40"
91343,"83.90"
91343,"257.25"
91343,"879.01"
91344,"267.68"
91344,"1272.11"
91344,"990.86"
91344,"1085.69"
91344,"487.18"
91344,"447.26"
91344,"32.40"
91344,"1252.90"
91344,"170.75"
91345,"1045.14"
91345,"1359.30"
91345,"1252.27"
91345,"1044.83"
91345,"644.06"
91346,"995.55"
91346,"491.24"
91347,"503.52"
91347,"22.77"
91347,"414.23"
91347,"145.15"
91347,"187.08"
91348,"1320.31"
91348,"990.13"
91349,"1197.36"
91350,"584.58"
91351,"10.87"
91351,"775.86"
91351,"233.51"
91351,"392.91"
91352,"587.34"
91352,"621.97"
91352,"159.23"
91353,"818.42"
91353,"431.49"
91353,"1027.44"
91353,"764.54"
91353,"857.69"
91354,"788.60"
91354,"1239.69"
91354,"44.46"
91354,"1080.86"
91354,"178.25"
91355,"983.28"
91355,"751.53"
91355,"934.22"
91355,"1065.95"
91355,"71.73"
91355,"161.88"
91356,"774.43"
91356,"455.90"
91357,"1035.75"
91357,"1145.26"
91357,"735.89"
91357,"8.27"
91357,"574.48"
91357,"920.56"
91358,"433.10"
91358,"525.54"
91358,"1143.69"
91358,"973.40"
91358,"1233.32"
91358,"648.49"
91359,"593.62"
91360,"1197.83"
91360,"549.09"
91361,"1271.35"
91361,"380.16"
91361,"767.59"
91362,"727.01"
91362,"1181.49"
91362,"925.32"
91362,"397.05"
91362,"72.08"
91362,"726.75"
91362,"90.46"
91362,"1172.12"
91363,"457.36"
91364,"758.15"
91365,"748.31"
91365,"82.65"
91365,"706.23"
91366,"819.74"
91366,"527.57"
91367,"28.73"
91367,"1139.28"
91367,"779.43"
91367,"255.40"
91368,"1369.11"
91368,"303.03"
91368,"486.26"
91368,"788.94"
91369,"986.81"
91369,"613.84"
91370,"1228.34"
91370,"843.53"
91370,"291.78"
91370,"986.58"
91370,"1019.31"
91371,"853.56"
91371,"1330.25"
91371,"44.85"
91371,"515.90"
91372,"74.16"
91372,"24.46"
91372,"813.26"
91373,"1316.81"
91373,"1099.79"
91373,"1147.05"
91374,"1068.13"
91374,"743.51"
91374,"814.97"
91374,"92.29"
91375,"631.34"
91376,"115.60"
91377,"195.50"
91377,"8.62"
91377,"570.39"
91377,"1011.20"
91378,"228.67"
91379,"236.44"
91379,"573.72"
91379,"406.38"
91380,"1066.97"
91380,"1274.35"
91380,"219.71"
91381,"935.18"
91381,"367.57"
91381,"909.68"
91381,"104.94"
91382,"686.55"
91383,"219.87"
91383,"693.25"
91383,"807.39"
91384,"241.25"
91384,"861.20"
91385,"642.87"
91385,"1380.11"
91385,"1032.59"
91386,"71.08"
91386,"967.16"
91387,"539.78"
91387,"1310.22"
91387,"889.95"
91387,"1169.60"
91387,"453.83"
91387,"715.10"
91387,"664.45"
91388,"152.23"
91388,"1018.26"
91389,"1069.81"
91389,"904.45"
91389,"31.99"
91389,"595.51"
91390,"933.48"
91390,"54.13"
91391,"234.45"
91391,"332.20"
91391,"247.71"
91391,"1392.39"
91391,"807.34"
91391,"105.63"
91391,"224.25"
91392,"302.82"
91393,"148.04"
91393,"782.20"
91394,"1083.94"
91394,"916.25"
91395,"972.57"
91395,"1093.99"
91395,"778.44"
91396,"614.11"
91396,"1472.53"
91396,"222.45"
91396,"851.51"
91397,"480.02"
91397,"841.78"
91397,"602.18"
91397,"763.46"
91398,"1091.24"
91398,"15.63"
91399,"922.58"
91399,"314.51"
91400,"566.55"
91400,"893.81"
91400,"1023.46"
91401,"181.60"
91401,"791.10"
91402,"1372.74"
91402,"496.90"
91402,"1117.08"
91403,"59.03"
91403,"991.69"
91403,"87.54"
91403,"1317.59"
91403,"1241.32"
91403,"507.55"
91404,"701.83"
91404,"1064.68"
91405,"1173.15"
91405,"236.88"
91406,"121.03"
91406,"241.80"
91406,"1040.37"
91406,"921.14"
91407,"1240.94"
91407,"919.50"
91407,"1475.27"
91407,"1353.35"
91408,"624.73"
91408,"1322.31"
91410,"977.52"
91410,"727.07"
91410,"596.54"
91410,"818.90"
91411,"171.61"
91411,"1310.19"
91411,"436.59"
91411,"485.40"
91412,"1247.28"
91412,"712.57"
91412,"750.22"
91412,"291.14"
91413,"895.93"
91413,"253.49"
91414,"896.38"
91414,"1147.63"
91414,"543.12"
91414,"52.62"
91414,"754.52"
91415,"1036.39"
91415,"132.11"
91415,"462.42"
91416,"1164.63"
91416,"964.46"
91416,"463.78"
91417,"715.95"
91418,"1096.89"
91418,"1011.04"
91419,"1223.02"
91419,"48.26"
91419,"1035.45"
91419,"124.03"
91419,"1139.63"
91419,"653.52"
91420,"734.17"
91420,"1316.70"
91421,"86.28"
91421,"527.74"
91421,"870.34"
91422,"325.31"
91422,"214.90"
91423,"852.27"
91423,"166.04"
91423,"525.96"
91423,"875.21"
91423,"694.92"
91425,"514.86"
91425,"578.91"
91425,"588.56"
91426,"243.99"
91426,"74.89"
91427,"889.02"
91427,"149.66"
91427,"1451.19"
91428,"688.95"
91428,"39.70"
91429,"1167.00"
91429,"206.06"
91429,"816.80"
91430,"12.58"
91431,"662.01"
91431,"336.35"
91431,"100.24"
91431,"911.27"
91431,"103.33"
91431,"43.12"
91432,"1396.92"
91432,"136.58"
91432,"960.77"
91432,"218.71"
91433,"967.06"
91434,"789.06"
91434,"355.73"
91434,"1230.86"
91435,"560.56"
91435,"295.44"
91435,"286.25"
91435,"884.98"
91436,"560.22"
91436,"1353.43"
91437,"1394.35"
91437,"730.32"
91437,"758.95"
91438,"852.26"
91438,"1101.73"
91438,"622.81"
91439,"556.53"
91439,"472.26"
91439,"880.54"
91440,"626.19"
91440,"893.39"
91440,"1169.33"
91441,"1206.98"
91441,"1246.12"
91441,"874.47"
91442,"1073.74"
91443,"862.67"
91443,"816.25"
91444,"734.62"
91445,"99.13"
91445,"486.10"
91445,"557.67"
91445,"887.41"
91446,"1021.78"
91446,"324.62"
91446,"825.89"
91446,"573.54"
91447,"457.56"
91447,"560.44"
91448,"172.45"
91448,"1355.04"
91449,"345.13"
91449,"1011.65"
91449,"417.74"
91449,"177.42"
91449,"1333.24"
91450,"465.95"
91450,"617.90"
91451,"120.65"
91451,"206.43"
91452,"512.13"
91452,"178.55"
91453,"590.99"
91453,"1365.34"
91454,"72.07"
91454,"992.89"
91454,"442.25"
91455,"376.32"
91455,"687.81"
91455,"641.77"
91455,"13.34"
91456,"68.77"
91456,"225.42"
91457,"980.34"
91457,"1354.80"
91457,"945.78"
91458,"298.78"
91458,"627.27"
91458,"1215.44"
91458,"230.17"
91459,"803.71"
91459,"261.20"
91459,"1023.01"
91460,"1089.88"
91460,"819.78"
91460,"951.00"
91461,"86.84"
91462,"1390.54"
91462,"246.43"
91462,"308.26"
91462,"780.77"
91462,"856.34"
91463,"1027.91"
91463,"428.26"
91463,"1390.28"
91463,"1001.70"
91463,"661.85"
91464,"394.28"
91464,"848.55"
91464,"475.22"
91464,"92.54"
91464,"387.45"
91464,"559.28"
91464,"421.60"
91465,"860.99"
91465,"327.08"
91465,"1026.93"
91465,"77.75"
91466,"69.33"
91466,"1160.90"
91466,"260.77"
91468,"943.01"
91468,"171.08"
91468,"488.46"
91468,"87.03"
91469,"340.77"
91469,"811.33"
91469,"926.07"
91470,"1434.94"
91470,"961.72"
91470,"472.77"
91470,"264.54"
91471,"741.20"
91472,"226.83"
91472,"170.81"
91472,"43.94"
91473,"881.73"
91473,"1206.56"
91473,"100.72"
91473,"473.37"
91473,"1320.17"
91474,"35.47"
91474,"783.30"
91474,"354.47"
91475,"518.16"
91475,"512.80"
91475,"1024.65"
91475,"1257.19"
91476,"790.00"
91477,"536.00"
91478,"711.57"
91478,"184.69"
91478,"590.85"
91478,"1024.14"
91478,"643.86"
91479,"910.50"
91479,"1198.83"
91479,"933.07"
91480,"815.13"
91480,"832.19"
91480,"1238.44"
91480,"1437.42"
91481,"742.49"
91481,"147.79"
91481,"81.87"
91482,"1495.10"
91482,"552.26"
91482,"980.64"
91482,"842.55"
91482,"1065.96"
91482,"558.90"
91484,"1125.05"
91484,"1395.85"
91484,"308.43"
91484,"840.30"
91485,"725.86"
91486,"449.03"
91486,"1290.29"
91486,"627.17"
91486,"249.87"
91486,"1087.82"
91487,"772.17"
91487,"114.97"
91488,"607.64"
91488,"304.60"
91488,"183.78"
91489,"1390.96"
91489,"788.53"
91489,"891.28"
91490,"1405.17"
91490,"867.68"
91490,"960.54"
91491,"278.84"
91491,"384.95"
91491,"93.27"
91491,"669.91"
91491,"1194.31"
91491,"1128.23"
91492,"312.81"
91492,"630.06"
91492,"656.25"
91492,"150.54"
91492,"6.12"
91492,"867.71"
91493,"58.99"
91493,"180.38"
91493,"683.35"
91493,"666.57"
91493,"845.54"
91494,"68.69"
91494,"545.63"
91494,"502.58"
91494,"751.27"
91494,"398.46"
91494,"243.56"
91495,"1161.69"
91495,"823.20"
91496,"291.74"
91496,"661.68"
91496,"1125.38"
91497,"847.77"
91497,"42.20"
91497,"307.82"
91497,"1145.05"
91498,"969.39"
91498,"69.55"
91498,"37.38"
91498,"449.48"
91498,"520.73"
91498,"1032.35"
91499,"1123.71"
91499,"272.90"
91500,"923.39"
91500,"623.48"
91500,"783.71"
91501,"939.02"
91502,"709.88"
91503,"797.32"
91503,"322.56"
91503,"682.08"
91503,"1223.49"
91503,"260.58"
91504,"130.61"
91505,"1022.60"
91506,"716.24"
91506,"1152.70"
91506,"1064.45"
91507,"550.74"
91508,"325.19"
91508,"557.28"
91508,"959.79"
91509,"1322.12"
91510,"640.35"
91510,"1441.76"
91510,"570.97"
91510,"960.41"
91510,"261.58"
91510,"154.62"
91511,"522.87"
91511,"894.85"
91512,"579.59"
91513,"338.54"
91513,"722.36"
91513,"1220.07"
91513,"325.25"
91513,"941.70"
91513,"821.00"
91513,"787.62"
91513,"260.99"
91513,"1027.90"
91513,"241.01"
91514,"289.43"
91514,"609.51"
91514,"701.25"
91515,"1057.62"
91515,"620.03"
91516,"1175.17"
91516,"432.54"
91517,"1245.28"
91517,"1117.25"
91517,"924.28"
91518,"177.34"
91518,"592.25"
91518,"134.10"
91518,"1202.10"
91519,"1188.86"
91519,"1091.81"
91519,"729.03"
91519,"60.95"
91519,"1344.83"
91519,"525.15"
91520,"473.05"
91520,"167.03"
91520,"711.43"
91521,"231.61"
91522,"628.68"
91522,"561.27"
91522,"1036.37"
91523,"1065.80"
91523,"1061.89"
91524,"564.08"
91524,"404.12"
91524,"897.90"
91524,"163.33"
91525,"1085.36"
91525,"715.93"
91526,"624.47"
91526,"247.81"
91527,"463.54"
91527,"939.18"
91527,"285.09"
91528,"1226.46"
91530,"116.43"
91530,"502.79"
91530,"555.17"
91531,"868.39"
91531,"478.06"
91532,"1068.96"
91532,"331.96"
91532,"643.16"
91533,"1159.39"
91533,"893.96"
91533,"681.64"
91534,"1247.28"
91534,"1170.01"
91535,"49.06"
91535,"19.18"
91535,"537.16"
91535,"967.22"
91535,"1071.48"
91535,"242.68"
91535,"913.95"
91536,"622.67"
91536,"734.33"
91536,"1161.25"
91536,"1242.78"
91538,"471.28"
91538,"1309.66"
91539,"483.26"
91539,"799.73"
91540,"770.24"
91540,"520.03"
91540,"710.37"
91540,"1283.37"
91540,"896.63"
91540,"127.53"
91541,"819.35"
91541,"362.36"
91541,"648.57"
91541,"843.67"
91542,"686.37"
91543,"989.67"
91543,"371.11"
91543,"226.06"
91543,"122.01"
91543,"704.09"
91544,"285.22"
91544,"601.53"
91544,"1198.94"
91544,"940.00"
91544,"220.60"
91544,"508.64"
91544,"728.51"
91545,"574.70"
91545,"558.58"
91545,"1172.36"
91546,"782.77"
91546,"78.15"
91547,"1338.59"
91547,"78.36"
91547,"1256.88"
91549,"1263.86"
91550,"464.70"
91550,"895.64"
91551,"438.26"
91551,"1439.83"
91551,"701.48"
91551,"747.73"
91552,"1233.48"
91552,"81.82"
91552,"980.79"
91553,"1268.39"
91553,"52.07"
91553,"15.32"
91554,"1000.29"
91555,"813.15"
91555,"54.93"
91556,"768.67"
91556,"449.19"
91556,"1051.75"
91556,"822.57"
91556,"308.44"
91556,"1292.21"
91556,"57.46"
91557,"1340.52"
91557,"1213.97"
91559,"505.90"
91559,"633.55"
91560,"636.48"
91560,"813.91"
91560,"1437.04"
91560,"272.62"
91560,"1229.41"
91561,"714.57"
91561,"987.02"
91561,"1324.19"
91561,"1325.81"
91562,"871.37"
91562,"362.24"
91563,"769.99"
91563,"387.89"
91563,"1206.26"
91563,"696.74"
91564,"341.48"
91564,"1161.89"
91564,"352.66"
91564,"468.59"
91565,"1140.11"
91565,"220.05"
91565,"424.40"
91566,"992.95"
91566,"1127.60"
91566,"1047.74"
91566,"621.77"
91566,"175.54"
91566,"587.71"
91567,"755.60"
91567,"1057.13"
91567,"621.77"
91567,"376.37"
91568,"716.16"
91568,"676.83"
91569,"1061.77"
91569,"582.11"
91569,"1044.79"
91569,"956.54"
91569,"1348.66"
91571,"635.47"
91571,"85.72"
91571,"167.91"
91571,"550.07"
91571,"809.43"
91572,"397.02"
91572,"829.41"
91573,"302.20"
91573,"619.52"
91573,"689.62"
91574,"369.59"
91575,"1423.91"
91575,"675.00"
91575,"1319.67"
91575,"1399.54"
91575,"956.60"
91575,"590.36"
91577,"154.33"
91577,"385.28"
91577,"168.92"
91578,"1327.22"
91578,"880.79"
91578,"222.11"
91578,"868.91"
91579,"1198.53"
91580,"262.76"
91580,"582.25"
91581,"913.11"
91581,"228.38"
91581,"912.45"
91583,"300.71"
91583,"1470.42"
91584,"533.03"
91584,"237.48"
91584,"508.50"
91584,"711.94"
91586,"1264.60"
91586,"1179.51"
91586,"51.51"
91586,"1333.21"
91587,"767.06"
91587,"999.87"
91587,"547.26"
91588,"378.82"
91588,"277.80"
91589,"267.38"
91589,"206.94"
91590,"1048.34"
91590,"148.31"
91590,"292.71"
91590,"106.75"
91590,"124.10"
91590,"340.95"
91591,"67.27"
91591,"803.78"
91591,"1096.42"
91591,"1280.46"
91592,"492.94"
91592,"1071.54"
91592,"366.54"
91592,"322.09"
91592,"883.71"
91592,"1445.83"
91592,"1108.35"
91593,"6.96"
91593,"408.98"
91593,"391.52"
91595,"1399.32"
91596,"1407.32"
91596,"1413.79"
91596,"1028.25"
91596,"981.41"
91597,"621.69"
91597,"572.84"
91597,"1381.05"
91598,"241.61"
91598,"505.66"
91599,"315.49"
91599,"318.94"
91599,"52.92"
91599,"1166.78"
91600,"753.82"
91601,"643.59"
91601,"506.86"
91601,"63.07"
91602,"616.22"
91602,"36.90"
91602,"1218.59"
91603,"974.07"
91603,"1345.91"
91603,"1089.48"
91604,"772.29"
91604,"1223.85"
91604,"1499.39"
91604,"790.88"
91605,"1290.96"
91605,"337.89"
91605,"481.08"
91606,"849.31"
91606,"940.88"
91606,"651.57"
91606,"420.34"
91608,"409.93"
91608,"1184.65"
91608,"70.23"
91609,"853.94"
91610,"956.56"
91610,"363.75"
91610,"720.34"
91610,"1068.46"
91610,"895.76"
91611,"642.52"
91611,"119.82"
91611,"1022.36"
91611,"1155.80"
91612,"90.55"
91612,"982.17"
91612,"1388.24"
91612,"819.29"
91612,"213.67"
91613,"6.68"
91613,"1338.84"
91614,"309.92"
91614,"1261.76"
91614,"1399.57"
91615,"208.42"
91617,"964.64"
91617,"1397.54"
91617,"616.39"
91617,"1155.77"
91617,"869.07"
91618,"1004.31"
91618,"373.38"
91618,"1091.18"
91618,"80.87"
91619,"157.14"
91619,"629.72"
91620,"1096.09"
91620,"884.96"
91620,"1314.36"
91621,"1269.57"
91622,"296.51"
91622,"188.52"
91623,"866.60"
91623,"378.56"
91624,"713.49"
91624,"137.34"
91624,"210.93"
91624,"1180.23"
91624,"936.47"
91624,"82.92"
91625,"418.87"
91625,"1024.68"
91626,"63.07"
91626,"991.67"
91626,"777.91"
91626,"621.58"
91626,"1107.51"
91626,"1106.86"
91627,"962.15"
91627,"851.55"
91627,"262.20"
91627,"685.62"
91627,"877.53"
91628,"56.47"
91629,"1360.90"
91629,"433.08"
91629,"1375.28"
91629,"1422.31"
91630,"606.90"
91630,"320.33"
91631,"294.54"
91631,"867.62"
91631,"83.59"
91632,"860.99"
91632,"1415.09"
91632,"797.19"
91632,"791.19"
91632,"695.49"
91632,"1049.47"
91633,"653.69"
91633,"1071.66"
91634,"982.28"
91634,"950.19"
91634,"307.21"
91634,"884.67"
91634,"1029.39"
91635,"73.52"
91635,"628.47"
91635,"1128.13"
91636,"961.02"
91636,"1349.62"
91636,"237.61"
91637,"531.90"
91637,"1338.02"
91637,"703.36"
91637,"57.58"
91637,"95.05"
91638,"978.86"
91638,"484.50"
91639,"900.33"
91639,"184.89"
91639,"1232.91"
91639,"233.12"
91640,"245.71"
91640,"745.56"
91640,"980.99"
91640,"348.20"
91640,"1137.08"
91641,"983.45"
91642,"1014.04"
91642,"594.97"
91642,"618.86"
91642,"1190.32"
91642,"560.86"
91643,"69.60"
91643,"583.37"
91643,"760.50"
91643,"242.45"
91643,"896.10"
91644,"657.57"
91644,"1076.81"
91644,"839.39"
91645,"342.27"
91645,"1361.31"
91645,"689.03"
91645,"220.29"
91646,"639.50"
91647,"1458.05"
91647,"1124.40"
91647,"115.55"
91648,"321.77"
91648,"942.40"
91648,"1194.12"
91649,"854.85"
91649,"485.81"
91649,"731.67"
91650,"271.44"
91650,"1068.66"
91651,"413.06"
91651,"475.36"
91651,"295.72"
91651,"1221.51"
91652,"1296.79"
91652,"798.46"
91652,"169.20"
91654,"147.90"
91654,"845.27"
91655,"173.05"
91655,"701.50"
91656,"840.84"
91657,"178.99"
91657,"1034.68"
91657,"1003.66"
91657,"574.29"
91658,"855.23"
91658,"200.76"
91658,"900.38"
91658,"649.48"
91659,"24.93"
91659,"1014.72"
91659,"951.05"
91659,"184.31"
91660,"274.95"
91660,"1118.33"
91660,"837.77"
91660,"781.22"
91661,"328.96"
91661,"33.68"
91661,"180.68"
91661,"929.94"
91662,"608.59"
91662,"208.10"
91663,"328.84"
91663,"1247.29"
91665,"367.01"
91665,"496.08"
91665,"490.30"
91665,"546.67"
91667,"761.36"
91667,"1314.95"
91667,"969.31"
91667,"895.85"
91667,"1219.99"
91668,"977.05"
91668,"195.94"
91669,"749.81"
91669,"77.35"
91670,"1200.38"
91670,"1007.88"
91670,"468.17"
91671,"112.23"
91671,"939.31"
91671,"113.71"
91671,"58.35"
91671,"253.19"
91671,"685.09"
91671,"110.87"
91672,"615.37"
91672,"115.34"
91672,"512.37"
91672,"433.42"
91673,"588.86"
91673,"663.41"
91673,"104.28"
91674,"216.02"
91674,"974.27"
91675,"395.96"
91675,"135.60"
91675,"680.95"
91675,"223.71"
91676,"1055.79"
91676,"488.50"
91676,"234.29"
91677,"897.96"
91677,"424.47"
91677,"995.86"
91677,"674.96"
91678,"1103.53"
91678,"228.22"
91678,"826.91"
91678,"1000.97"
91678,"1065.83"
91679,"394.84"
91679,"735.70"
91679,"254.05"
91680,"623.39"
91680,"1160.87"
91680,"704.31"
91681,"1369.92"
91681,"1402.36"
91681,"61.60"
91682,"194.27"
91682,"1198.79"
91683,"1223.43"
91683,"90.54"
91684,"811.82"
91684,"123.44"
91684,"213.53"
91684,"364.42"
91685,"875.70"
91685,"487.91"
91685,"69.41"
91686,"1269.36"
91686,"626.42"
91686,"218.36"
91686,"434.51"
91687,"1094.80"
91687,"961.72"
91687,"1421.19"
91688,"499.86"
91688,"83.93"
91689,"764.58"
91689,"219.73"
91689,"960.08"
91690,"578.79"
91690,"137.76"
91690,"1156.82"
91690,"951.07"
91691,"46.04"
91692,"978.90"
91693,"442.86"
91693,"1078.74"
91693,"897.26"
91694,"375.54"
91694,"1222.20"
91694,"616.22"
91695,"422.99"
91695,"596.76"
91695,"667.96"
91695,"277.96"
91695,"1053.96"
91695,"1230.87"
91696,"693.01"
91696,"170.94"
91696,"1071.47"
91697,"1228.35"
91697,"655.16"
91698,"341.35"
91698,"917.28"
91699,"209.73"
91699,"1091.71"
91699,"994.15"
91699,"194.64"
91700,"1289.18"
91700,"230.34"
91700,"1282.20"
91700,"550.09"
91701,"505.41"
91701,"826.30"
91701,"696.55"
91701,"660.26"
91701,"264.69"
91703,"572.66"
91703,"770.55"
91704,"384.69"
91704,"397.71"
91704,"578.21"
91704,"839.64"
91705,"1085.30"
91705,"1094.64"
91705,"1107.26"
91705,"260.97"
91705,"729.32"
91706,"598.76"
91706,"232.80"
91707,"1167.53"
91708,"550.08"
91708,"266.45"
91709,"392.13"
91710,"1165.02"
91710,"427.69"
91711,"103.10"
91711,"372.19"
91711,"1448.37"
91712,"1192.79"
91712,"1062.02"
91712,"477.29"
91713,"1133.36"
91713,"1112.74"
91713,"1168.63"
91713,"276.62"
91714,"531.15"
91714,"917.96"
91715,"1273.00"
91715,"759.88"
91715,"450.37"
91716,"911.64"
91716,"1169.67"
91716,"110.82"
91717,"643.28"
91717,"404.57"
91717,"662.69"
91717,"1266.11"
91717,"883.99"
91717,"712.90"
91718,"384.74"
91718,"5.93"
91718,"578.00"
91718,"484.76"
91719,"1499.07"
91719,"260.62"
91720,"1067.81"
91720,"1123.27"
91721,"844.54"
91721,"507.51"
91722,"1174.56"
91723,"1123.03"
91723,"546.78"
91723,"1001.53"
91723,"831.54"
91724,"88.55"
91724,"57.47"
91724,"1235.06"
91724,"554.06"
91725,"1166.63"
91726,"1408.07"
91726,"464.87"
91726,"92.77"
91726,"378.22"
91726,"672.00"
91727,"571.82"
91727,"229.10"
91727,"1012.72"
91728,"946.58"
91728,"1082.81"
91728,"278.76"
91728,"478.44"
91728,"916.68"
91729,"627.45"
91729,"87.91"
91729,"678.87"
91729,"174.36"
91730,"992.98"
91730,"531.41"
91730,"1163.74"
91731,"817.17"
91731,"298.16"
91731,"638.25"
91731,"98.50"
91731,"1197.36"
91732,"1004.60"
91732,"529.18"
91732,"167.02"
91732,"849.46"
91733,"855.39"
91733,"527.78"
91733,"914.54"
91734,"7.38"
91734,"69.54"
91734,"489.11"
91734,"1141.96"
91734,"174.08"
91735,"1143.57"
91735,"598.82"
91735,"1134.53"
91735,"1139.10"
91735,"39.87"
91736,"841.27"
91736,"543.92"
91737,"776.17"
91737,"7.21"
91737,"932.27"
91737,"485.55"
91737,"819.95"
91737,"182.00"
91738,"745.34"
91738,"694.14"
91738,"293.44"
91738,"298.93"
91738,"122.03"
91738,"369.78"
91739,"372.32"
91739,"424.01"
91740,"632.66"
91740,"1196.22"
91741,"558.95"
91741,"283.34"
91742,"332.74"
91742,"735.38"
91743,"1046.10"
91743,"718.43"
91743,"1369.59"
91744,"1132.69"
91744,"564.23"
91744,"538.75"
91744,"889.51"
91745,"291.19"
91745,"1122.66"
91745,"838.42"
91746,"249.95"
91746,"982.51"
91746,"491.12"
91746,"123.14"
91747,"448.51"
91747,"178.15"
91747,"536.44"
91747,"734.03"
91748,"23.88"
91748,"985.84"
91748,"703.23"
91749,"1096.22"
91749,"793.53"
91750,"50.20"
91750,"1002.76"
91751,"487.72"
91751,"521.56"
91751,"1030.57"
91752,"1118.68"
91752,"1071.95"
91753,"516.23"
91753,"806.97"
91754,"1344.65"
91754,"598.36"
91755,"108.21"
91755,"1079.19"
91756,"1215.82"
91756,"324.25"
91757,"465.74"
91757,"545.64"
91757,"13.27"
91758,"761.45"
91759,"440.12"
91759,"700.26"
91760,"300.21"
91760,"296.68"
91761,"372.94"
91761,"42.64"
91761,"898.99"
91762,"218.92"
91762,"756.63"
91762,"429.07"
91763,"1325.31"
91763,"429.14"
91764,"801.72"
91764,"288.64"
91764,"580.85"
91765,"750.86"
91765,"39.46"
91766,"1059.38"
91766,"810.95"
91768,"385.75"
91768,"162.50"
91768,"1347.22"
91769,"408.41"
91769,"662.10"
91769,"1282.62"
91769,"435.17"
91769,"862.19"
91769,"872.03"
91770,"1287.95"
91770,"1449.53"
91771,"281.76"
91771,"653.26"
91771,"47.19"
91771,"782.58"
91772,"73.08"
91772,"1178.85"
91772,"1192.42"
91772,"505.21"
91773,"158.19"
91773,"1311.46"
91773,"941.23"
91773,"1226.76"
91773,"61.97"
91774,"1028.95"
91774,"537.73"
91775,"415.22"
91775,"1013.35"
91775,"606.23"
91775,"909.87"
91775,"424.74"
